組織,案件名,URL,階層,分類
県|岩手県,令和6年度岩手県観光地点パラメータ調査業務に係る企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1073948.html,L1,観光・誘客
県|岩手県,「障がい者芸術活動支援センター運営業務」に係る企画提案の審査結果の公表について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1073590.html,L1,文化・芸術
県|岩手県,令和6年度県政広報（電波媒体等）に係る業務委託企画提案選考委員会の審査結果,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1072201.html,L1,プロモーション
県|岩手県,「県産水産物消費拡大応援資材作成業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1070962.html,L1,工芸・地域産品
県|岩手県,「OTAと連携した台湾向けプロモーション業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1070907.html,L1,プロモーション
県|岩手県,「岩手県立陸前高田オートキャンプ場プロモーション（県内誘客）業務」企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1070018.html,L1,観光・誘客/プロモーション
県|岩手県,JR重点販売地域指定と連動した沿岸地域冬季観光キャンペーン企画・運営業務に係る企画提案審査委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1069091.html,L1,観光・誘客
県|岩手県,令和5年度県外復興情報発信番組制作業務に係る企画コンペの審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1067066.html,L1,プロモーション
県|岩手県,令和5年度台湾現地PRイベント出展業務に係る企画提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1066764.html,L1,展示会・出展/プロモーション
県|岩手県,「いわてアール・ブリュット魅力発信業務」に係る企画提案の審査結果の公表について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1066525.html,L1,プロモーション
県|岩手県,岩手県観光ポータルサイト「いわての旅」改修及び管理運営業務に係る企画提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1066509.html,L1,観光・誘客
県|岩手県,「岩手県沿岸地域における若手人材確保に向けた勉強会及びフェア」企画・運営管理業務に係る企画提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1066328/index.html,L1,展示会・出展
県|岩手県,「令和5年度脱炭素化広報事業実施業務」委託事業者選定審査会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065916.html,L1,プロモーション
県|岩手県,令和5年度いわての文化魅力映像コンテスト企画運営業務企画提案選考委員会による審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065584.html,L1,文化・芸術/プロモーション
県|岩手県,Facebookを活用した情報発信等による関係人口創出拡大業務に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065574.html,L1,プロモーション
県|岩手県,沿岸圏域観光パンフレット作成業務企画提案審査委員会による審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065572.html,L1,観光・誘客
県|岩手県,令和5年度県産食材マッチング交流事業委託業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065476.html,L1,工芸・地域産品
