組織,案件名,URL,階層
県|北海道,入札結果(R8A重油単価)R8.3.12 (PDF 194KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/0/6/0/0/8/_/%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C(R8A%E9%87%8D%E6%B2%B9%E5%8D%98%E4%BE%A1)R8.3.12.pdf,L1
県|北海道,入札等の結果公表,https://www.pref.hokkaido.lg.jp/sr/gkj/f/f02/,L1
県|北海道,一般競争入札の実施（物品（防災情報システムサーバ機器）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/3/2/0/4/5/4/9/_/06%20%E5%85%A5%E6%9C%AD%E8%80%85%E5%8F%8A%E3%81%B3%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8(%E5%85%AC%E8%A1%A8%E7%94%A8).pdf,L1
県|北海道,一般競争入札の実施（（移動式エアコン）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/3/2/0/3/4/6/8/_/%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C.pdf,L1
県|北海道,随意契約結果一覧表（北海道防災情報システム改修業務）,https://www.pref.hokkaido.lg.jp/fs/1/3/1/8/4/4/8/6/_/04_%E9%9A%8F%E6%84%8F%E5%A5%91%E7%B4%84%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（物品（スポットクーラー等）の購入,https://www.pref.hokkaido.lg.jp/fs/1/3/1/6/1/8/2/1/_/%E3%80%90%E3%82%B9%E3%83%9D%E3%83%83%E3%83%88%E3%82%AF%E3%83%BC%E3%83%A9%E3%83%BC%E7%AD%89%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,随意契約結果一覧表（北海道防災情報システム保守業務）,https://www.pref.hokkaido.lg.jp/fs/1/3/1/0/8/9/0/9/_/030_%E9%80%9A%E9%81%94%E6%A7%98%E5%BC%8F%E3%82%A8%E3%82%AF%E3%82%BB%E3%83%AB%E7%89%88(%E7%B5%90%E6%9E%9C%E5%85%AC%E8%A1%A8).pdf,L1
県|北海道,一般競争入札の実施（物品（防寒着等）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/3/0/7/4/5/5/2/_/%E3%80%90%E9%98%B2%E5%AF%92%E7%9D%80%E7%AD%89%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（物品（備蓄用食料等）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/3/0/0/9/6/3/2/_/%E3%80%90%E5%82%99%E8%93%84%E9%A3%9F%E6%96%99%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（防災情報システム接続用パーソナルコンピュータ売買契約),https://www.pref.hokkaido.lg.jp/fs/1/2/9/4/6/8/1/0/_/R080210_%E5%8C%97%E6%B5%B7%E9%81%93%E9%98%B2%E7%81%BD%E6%83%85%E5%A0%B1%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E6%8E%A5%E7%B6%9A%E7%94%A8%E3%83%91%E3%83%BC%E3%82%BD%E3%83%8A%E3%83%AB%E3%82%B3%E3%83%B3%E3%83%94%E3%83%A5%E3%83%BC%E3%82%BF%E5%A3%B2%E8%B2%B7%E5%A5%91%E7%B4%84.pdf,L1
県|北海道,一般競争入札の実施（全国瞬時警報システムの整備一式）,https://www.pref.hokkaido.lg.jp/fs/1/2/6/7/2/0/4/8/_/03%20%E5%85%A5%E6%9C%AD%E8%80%85%E5%8F%8A%E3%81%B3%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,随意契約結果一覧表(R7はまなす1号法定点検業務),https://www.pref.hokkaido.lg.jp/fs/1/2/5/1/6/4/8/3/_/%E9%9A%8F%E6%84%8F%E5%A5%91%E7%B4%84%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8(R7%E3%81%AF%E3%81%BE%E3%81%AA%E3%81%991%E5%8F%B7%E6%B3%95%E5%AE%9A%E7%82%B9%E6%A4%9C%E6%A5%AD%E5%8B%99).pdf,L1
県|北海道,随意契約の結果公表（防災情報システム移設業務),https://www.pref.hokkaido.lg.jp/fs/1/2/4/6/2/2/1/6/_/%E2%96%A0251031_%E9%98%B2%E7%81%BD%E6%83%85%E5%A0%B1%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E7%A7%BB%E8%A8%AD%E6%A5%AD%E5%8B%99(%E9%9A%8F%E6%84%8F%E5%A5%91%E7%B4%84%E3%81%AE%E7%B5%90%E6%9E%9C%E5%85%AC%E8%A1%A8)_merged.pdf,L1
県|北海道,随意契約の結果公表（震度情報ネットワークシステム移設業務),https://www.pref.hokkaido.lg.jp/fs/1/2/3/0/3/1/6/3/_/%E9%9C%87%E5%BA%A6%E6%83%85%E5%A0%B1%E3%83%8D%E3%83%83%E3%83%88%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E7%A7%BB%E8%A8%AD%E6%A5%AD%E5%8B%99%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C().pdf,L1
県|北海道,一般競争入札の実施（物品（水循環型シャワー等）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/2/2/8/6/8/2/3/_/%E3%80%90%E6%B0%B4%E5%BE%AA%E7%92%B0%E5%9E%8B%E3%82%B7%E3%83%A3%E3%83%AF%E3%83%BC%E7%AD%89%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,随意契約の結果公表（北海道警察操縦士消防災ヘリ「はまなす１号」シミュレータ訓練業務,https://www.pref.hokkaido.lg.jp/fs/1/2/2/6/4/6/3/1/_/%E9%9A%8F%E6%84%8F%E5%A5%91%E7%B4%84%E3%81%AE%E7%B5%90%E6%9E%9C%20%E4%BB%A4%E5%92%8C7%E5%B9%B4%E3%81%AF%E3%81%BE%E3%81%AA%E3%81%991%E5%8F%B7%E3%82%B7%E3%83%9F%E3%83%A5%E3%83%AC%E3%83%BC%E3%82%BF%E8%A8%93%E7%B7%B4).pdf,L1
県|北海道,一般競争入札の実施（防災情報システムサーバ機器等一式調達 ）(PDF 382KB),https://www.pref.hokkaido.lg.jp/fs/1/2/2/5/4/5/2/8/_/%E5%8C%97%E6%B5%B7%E9%81%93%E9%98%B2%E7%81%BD%E6%83%85%E5%A0%B1%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%B5%E3%83%BC%E3%83%90%E6%A9%9F%E5%99%A8%E7%AD%89%E4%B8%80%E5%BC%8F%E8%AA%BF%E9%81%94.pdf,L1
県|北海道,一般競争入札の実施（物品（輸送用コンテナ）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/2/1/9/1/5/6/4/_/%E3%80%90%E8%BC%B8%E9%80%81%E7%94%A8%E3%82%B3%E3%83%B3%E3%83%86%E3%83%8A%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（物品（簡易ベッド等）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/1/9/6/6/3/7/5/_/%E3%80%90%E7%B0%A1%E6%98%93%E3%83%99%E3%83%83%E3%83%89%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（物品（簡易トイレ）の購入）,https://www.pref.hokkaido.lg.jp/fs/1/1/7/4/0/9/6/0/_/%E3%80%90%E7%B0%A1%E6%98%93%E3%83%88%E3%82%A4%E3%83%AC%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（映像伝送機器保守業務),https://www.pref.hokkaido.lg.jp/fs/1/1/4/4/6/4/6/4/_/250327_%E6%98%A0%E5%83%8F%E4%BC%9D%E9%80%81%E6%A9%9F%E5%99%A8%E4%BF%9D%E5%AE%88%E6%A5%AD%E5%8B%99.pdf,L1
県|北海道,一般競争入札の実施（物品（備蓄用食料等）の購入） (PDF 51.2KB),https://www.pref.hokkaido.lg.jp/fs/1/1/3/8/0/4/1/7/_/%E3%80%90%E5%82%99%E8%93%84%E9%A3%9F%E6%96%99%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（物品（防寒着等）の購入） (PDF 51.8KB),https://www.pref.hokkaido.lg.jp/fs/1/1/3/8/0/4/1/5/_/%E3%80%90%E9%98%B2%E5%AF%92%E7%9D%80%E3%80%91%E5%85%A5%E6%9C%AD%E7%B5%90%E6%9E%9C%E4%B8%80%E8%A6%A7%E8%A1%A8.pdf,L1
県|北海道,一般競争入札の実施（衛星携帯電話の購入契約),https://www.pref.hokkaido.lg.jp/fs/1/1/3/4/5/6/2/7/_/%E5%8C%97%E6%B5%B7%E9%81%93%E5%8D%B1%E6%A9%9F%E5%AF%BE%E7%AD%96%E8%AA%B2_%E8%A1%9B%E6%98%9F%E6%90%BA%E5%B8%AF%E9%9B%BB%E8%A9%B1%E3%81%AE%E8%B3%BC%E5%85%A5%E5%A5%91%E7%B4%84(250307%E7%B7%A0%E7%B5%90).pdf,L1
県|北海道,入札、募集のお知らせ,https://www.pref.hokkaido.lg.jp/sm/ktk/a010/,L1
県|北海道,一般競争入札の参加資格の告示 （北海道告示第11339号）【PDF】 (PDF 157KB),https://www.pref.hokkaido.lg.jp/fs/1/3/2/0/0/0/3/0/_/01_kouikikasankasikakukokuji.pdf,L1
県|北海道,一般競争入札参加資格審査申請書・社会保険等適用除外申出書・誓約書【Word】 (DOCX 29.2KB),https://www.pref.hokkaido.lg.jp/fs/1/3/2/0/1/4/5/7/_/02_kouikikasikakusinsasinseisho_mousidesho_seiyakusho.docx,L1
県|北海道,一般競争入札の告示 （北海道告示第11340号）【PDF】 (PDF 154KB),https://www.pref.hokkaido.lg.jp/fs/1/3/2/0/0/4/2/0/_/03_kouikikanyuusatukokuji.pdf,L1
県|北海道,委託契約書（案）【PDF】 (PDF 163KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/9/9/9/0/6/_/04_kouikikaitakukeiyakushoan.pdf,L1
県|北海道,委託業務実施要領（案）【PDF】 (PDF 217KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/9/9/9/0/8/_/05_kouikikagyoumusyoriyouryouan.pdf,L1
県|北海道,競争入札心得 【PDF】 (PDF 112KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/9/9/9/0/9/_/06_nyuusatukokoroe.pdf,L1
県|北海道,入札書・委任状【Word】 (DOCX 20.6KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/9/9/9/1/0/_/07_kouikikanyuusatusho_ininjyou.docx,L1
県|北海道,委託契約に関する留意事項【PDF】 (PDF 474KB),https://www.pref.hokkaido.lg.jp/fs/1/3/1/9/9/9/1/1/_/08_ryuuijikou.pdf,L1
県|北海道,入札情報・入札結果,https://www.pref.hokkaido.lg.jp/ks/jss/a0004/,L1
県|北海道,電力調達に係る環境配慮契約への対応について,https://www.pref.hokkaido.lg.jp/kz/zcs/249343.html,L2
県|北海道,一般競争入札の実施（デジタル活用人材育成研修業務）【170-5】,https://www.pref.hokkaido.lg.jp/sm/kmc/268492.html,L2
県|北海道,一般競争入札の実施（令和８年度（2026 年度）道産木材を活用した庁舎木質化及び普及啓発資料作成委託業務）【171-2】,https://www.pref.hokkaido.lg.jp/sm/kmc/268363.html,L2
県|北海道,令和８年度（2026年度）防災啓発動画制作委託業務(R8.8.13開札_総合評価一般競争入札),https://www.pref.hokkaido.lg.jp/sm/kmc/268298.html,L2
県|北海道,令和８年度海岸漂着物組成調査委託業務(R8.8.20開札_一般競争入札),https://www.pref.hokkaido.lg.jp/sm/kmc/268287.html,L2
県|北海道,北海道の農業・農村に関する意識調査業務(R8.8.20開札_一般競争入札),https://www.pref.hokkaido.lg.jp/sm/kmc/268286.html,L2
県|北海道,一般競争入札の実施（令和8年度保安林保全情報整備事業（保安林ポリゴン修正）委託業務）,https://www.pref.hokkaido.lg.jp/sm/kmc/268275.html,L2
県|北海道,令和8年度 北海道スマート林業実装推進事業委託業務(R8.8.20開札_一般競争入札),https://www.pref.hokkaido.lg.jp/sm/kmc/268272.html,L2
県|北海道,令和８年度森林由来クレジット創出支援委託業務(R8.8.20開札_一般競争入札),https://www.pref.hokkaido.lg.jp/sm/kmc/268257.html,L2
県|北海道,令和８年度（2026年度）農業DX人材育成プログラム動画制作・配信委託業務(R8.8.20開札_一般競争入札),https://www.pref.hokkaido.lg.jp/sm/kmc/268242.html,L2
県|北海道,令和８年度農道設計指針資料作成委託業務(R8.8.20開札_一般競争入札),https://www.pref.hokkaido.lg.jp/sm/kmc/268240.html,L2
県|青森県,（様式2及び付表）企画提案提出書,https://www.pref.aomori.lg.jp/soshiki/kodomo/wakamono/files/05_kikakuteian_R8kitasankendaigaku.docx,L1
県|青森県,募集対象・申込方法[237KB],https://www.pref.aomori.lg.jp/soshiki/kanko/hanbai/files/foodtaioei2026.pdf,L1
県|青森県,募集案内チラシ[208KB],https://www.pref.aomori.lg.jp/soshiki/kanko/hanbai/files/kaohsiung2026.pdf,L1
県|青森県,【公募】農業農村整備プロセスDX第３号業務委託【参加表明提出期限：令和８年５月25日】[605KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/R080515_processDX2_koubo.pdf,L1
県|青森県,【公募】青森県ため池管理支援業務委託【参加表明提出期限：令和８年８月10日】[281KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/R080731_tameikekannrishienn_koubo.pdf,L1
県|青森県,【公募】今別地区換地計画事務第２号委託【参加表明提出期限：令和８年８月27日】[723KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260817_imabetsu_koubo.pdf,L1
県|青森県,【公募】蓬田第一地区換地計画事務第４号委託【参加表明提出期限：令和８年８月27日】[668KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260817_yomogita1_koubo.pdf,L1
県|青森県,【公募】大川平地区換地計画事務第６号委託【参加表明提出期限：令和８年８月27日】[886KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260817_ookawatai_koubo.pdf,L1
県|青森県,【公募】油川地区換地計画事務第１号委託【参加表明提出期限：令和８年８月27日】[914KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260817_aburakawa_koubo.pdf,L1
県|青森県,【公募】高田地区換地計画事務第６号委託【参加表明提出期限：令和８年８月24日】[614KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260813_takadakannchi_koubo.pdf,L1
県|青森県,【公募】猿沢地区換地計画事務第５号委託【参加表明提出期限：令和８年８月24日】[629KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260813_sarusawakannchi_koubo.pdf,L1
県|青森県,【公募】榊地区換地計画事務第４号委託【参加表明提出期限：令和８年８月24日】[659KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260813_sakakikannchi_koubo.pdf,L1
県|青森県,【公募】郷坂沢川地区農業水路等長寿命化・防災減災事業調査計画委託【参加表明提出期限：令和８年９月７日】[778KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260827_gousakazawagawa_koubo.pdf,L1
県|青森県,【公募】倉石北部地区農業水路等長寿命化・防災減災事業調査計画委託【参加表明提出期限：令和８年６月29日】[1117KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/R080618_kuraishihokubu_koubo.pdf,L1
県|青森県,【公募】佐野地区経営体育成基盤整備事業調査計画委託【参加表明提出期限：令和８年７月27日】[1132KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/R080716_sanochiku_koubo.pdf,L1
県|青森県,【公募】名川第一工区地区換地計画事務第６号委託【参加表明提出期限：令和８年８月27日】[636KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260817_nagawa1_koubo.pdf,L1
県|青森県,【公募】谷地田地区換地計画事務第３号委託【参加表明提出期限：令和８年８月27日】[720KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260817_yachita_koubo.pdf,L1
県|青森県,【公募】十三湖１期地区換地計画事務第13号委託【参加表明提出期限：令和８年８月31日】[4096KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260820_zyuusannko1_koubo.pdf,L1
県|青森県,【公募】十三湖２期地区換地計画事務第10号委託【参加表明提出期限：令和８年８月31日】[1784KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260820_zyuusannko2_koubo.pdf,L1
県|青森県,【公募】十三湖３期地区換地計画事務第８号委託【参加表明提出期限：令和８年８月31日】[1777KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260820_zyuusannko3_koubo.pdf,L1
県|青森県,【公募】深味長野地区換地計画事務第６号委託【参加表明提出期限：令和８年８月31日】[855KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260820_fukaminagano_koubo.pdf,L1
県|青森県,【公募】風合瀬地区換地計画事務第６号委託【参加表明提出期限：令和８年８月31日】[1025KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260820_kasose_koubo.pdf,L1
県|青森県,【公募】狄ヶ館地区換地計画事務第６号委託【参加表明提出期限：令和８年８月31日】[1015KB],https://www.pref.aomori.lg.jp/soshiki/nourin/noson/files/20260820_ezogatate_koubo.pdf,L1
